from;to;value
Ненецкий АО;Новосибирская обл.;0,696523835053967
Нижегородская обл.;Новосибирская обл.;0,837634071523309
Новгородская обл.;Новосибирская обл.;0,792100065735442
Новосибирская обл.;Новосибирская обл.;1
Омская обл.;Новосибирская обл.;0,908313859261796
Оренбургская обл.;Новосибирская обл.;0,906651211271615
Орловская обл.;Новосибирская обл.;0,841101982276384
Пензенская обл.;Новосибирская обл.;0,776378912262038
Пермский край;Новосибирская обл.;0,763997761032931
Приморский край;Новосибирская обл.;0,888789855160275
Псковская обл.;Новосибирская обл.;0,626841313784226
Ростовская обл.;Новосибирская обл.;0,795666823644314
Рязанская обл.;Новосибирская обл.;0,899240525799775
Самарская обл.;Новосибирская обл.;0,536788479515074
Санкт-Петербург;Новосибирская обл.;0,683777256389116
Саратовская обл.;Новосибирская обл.;0,819902555622028
Саха (Якутия);Новосибирская обл.;0,807787045337807
Сахалинская обл.;Новосибирская обл.;0,858703836270509
Свердловская обл.;Новосибирская обл.;0,871262994122478
Севастополь;Новосибирская обл.;0,737838604917073
Северная Осетия;Новосибирская обл.;0,86063049853394
Смоленская обл.;Новосибирская обл.;0,753806336998486
Ставропольский край;Новосибирская обл.;0,807159236357079
Тамбовская обл.;Новосибирская обл.;0,691607522371167
Татарстан;Новосибирская обл.;0,72468346058378
Тверская обл.;Новосибирская обл.;0,832812865058575
Томская обл.;Новосибирская обл.;0,905341844665352
Тульская обл.;Новосибирская обл.;0,746799647839178
Тыва;Новосибирская обл.;0,79193550115276
Тюменская обл.;Новосибирская обл.;0,925190337962804
Удмуртия;Новосибирская обл.;0,774831150669395
Ульяновская обл.;Новосибирская обл.;0,858882261771015
Хабаровский край;Новосибирская обл.;0,865760326964262
Хакасия;Новосибирская обл.;0,875541959562698
ХМАО – Югра;Новосибирская обл.;0,862959312628554
Челябинская обл.;Новосибирская обл.;0,700248122615398
Чечня;Новосибирская обл.;0,6435675554325
Чувашия;Новосибирская обл.;0,737802494161389
Чукотский АО;Новосибирская обл.;0,502932873951906
Ямало-Ненецкий АО;Новосибирская обл.;0,840334922074328
Ярославская обл.;Новосибирская обл.;0,807470036138899
Адыгея;Омская обл.;0,941395066851208
Алтай;Омская обл.;0,630208083555633
Алтайский край;Омская обл.;0,94377046567005
Амурская обл.;Омская обл.;0,953790341196436
Архангельская обл.;Омская обл.;0,935014239127986
Астраханская обл.;Омская обл.;0,888454106056682
Башкортостан;Омская обл.;0,580054456457592
Белгородская обл.;Омская обл.;0,896040926681258
Брянская обл.;Омская обл.;0,907000605328783
Бурятия;Омская обл.;0,89947526740182
Владимирская обл.;Омская обл.;0,838995994500406
Волгоградская обл.;Омская обл.;0,937378706349368
Вологодская обл.;Омская обл.;0,81165413038299
Воронежская обл.;Омская обл.;0,862508755806283
Дагестан;Омская обл.;0,879732720558951
Еврейская АО;Омская обл.;0,676259615971404
Забайкальский край;Омская обл.;0,969667426214126
Ивановская обл.;Омская обл.;0,920389819940865
Ингушетия;Омская обл.;0,883878974064923
Иркутская обл.;Омская обл.;0,846098933162903
Кабардино-Балкария;Омская обл.;0,913889494040794
Калининградская обл.;Омская обл.;0,893845936431451
Калмыкия;Омская обл.;0,872772103527432
Калужская обл.;Омская обл.;0,900719670904818
Камчатский край;Омская обл.;0,965902500519418
Карачаево-Черкессия;Омская обл.;0,859471179346672
Карелия;Омская обл.;0,872403702425209
Кемеровская обл.;Омская обл.;0,718501417694169
Кировская обл.;Омская обл.;0,950593723522951
Коми;Омская обл.;0,949291516342343
Костромская обл.;Омская обл.;0,826313153159728
Краснодарский край;Омская обл.;0,808455289231213
Красноярский край;Омская обл.;0,971822568327663
Крым;Омская обл.;0,871286173304328
Курганская обл.;Омская обл.;0,939848570968191
Курская обл.;Омская обл.;0,840022276787204
Ленинградская обл.;Омская обл.;0,857485457337897
Липецкая обл.;Омская обл.;0,760678715275618
Магаданская обл.;Омская обл.;0,727511480731022
Марий Эл;Омская обл.;0,944336992369752
Мордовия;Омская обл.;0,969801627082336
Москва;Омская обл.;0,801374281707895
Московская обл.;Омская обл.;0,738937590286859
Мурманская обл.;Омская обл.;0,976562971587555
Ненецкий АО;Омская обл.;0,614569003432663
Нижегородская обл.;Омская обл.;0,851838598258988
Новгородская обл.;Омская обл.;0,922974723868979
Новосибирская обл.;Омская обл.;0,908313859261796
Омская обл.;Омская обл.;1
Оренбургская обл.;Омская обл.;0,948583605516015
Орловская обл.;Омская обл.;0,938852973406408
Пензенская обл.;Омская обл.;0,815975822464369
Пермский край;Омская обл.;0,854750548685103
Приморский край;Омская обл.;0,966267523481205
Псковская обл.;Омская обл.;0,742516680670905
Ростовская обл.;Омская обл.;0,879648914318524
Рязанская обл.;Омская обл.;0,962308262464103
Самарская обл.;Омская обл.;0,597219739984496
Санкт-Петербург;Омская обл.;0,844874069900482
Саратовская обл.;Омская обл.;0,881276288374358
Саха (Якутия);Омская обл.;0,81045407784171
Сахалинская обл.;Омская обл.;0,964368267270655
Свердловская обл.;Омская обл.;0,967137723877602
Севастополь;Омская обл.;0,800783734230796
Северная Осетия;Омская обл.;0,965383483094774
Смоленская обл.;Омская обл.;0,833258850932577
Ставропольский край;Омская обл.;0,915886817664022
Тамбовская обл.;Омская обл.;0,776975813648501
Татарстан;Омская обл.;0,846045040345123
Тверская обл.;Омская обл.;0,907976299345064
Томская обл.;Омская обл.;0,891266111570929
Тульская обл.;Омская обл.;0,84643030284768
Тыва;Омская обл.;0,710862963455338
Тюменская обл.;Омская обл.;0,973503485233607
Удмуртия;Омская обл.;0,934710013998972
Ульяновская обл.;Омская обл.;0,965656204397177
Хабаровский край;Омская обл.;0,966657593164149
Хакасия;Омская обл.;0,888946572003941
ХМАО – Югра;Омская обл.;0,932671630402736
Челябинская обл.;Омская обл.;0,807695303924216
Чечня;Омская обл.;0,789809432512085
Чувашия;Омская обл.;0,841534768522865
Чукотский АО;Омская обл.;0,522584668150033
Ямало-Ненецкий АО;Омская обл.;0,843328988040395
Ярославская обл.;Омская обл.;0,85829469442766
Адыгея;Оренбургская обл.;0,936774208966481
Алтай;Оренбургская обл.;0,748752393492609
Алтайский край;Оренбургская обл.;0,950795475247862
Амурская обл.;Оренбургская обл.;0,941566695513556
Архангельская обл.;Оренбургская обл.;0,944038295275909
Астраханская обл.;Оренбургская обл.;0,821626689614143
Башкортостан;Оренбургская обл.;0,414430051276965
Белгородская обл.;Оренбургская обл.;0,818129430360146
Брянская обл.;Оренбургская обл.;0,845884325426229
Бурятия;Оренбургская обл.;0,91046026563602
Владимирская обл.;Оренбургская обл.;0,741868701267586
Волгоградская обл.;Оренбургская обл.;0,890819683885488
Вологодская обл.;Оренбургская обл.;0,702577038662881
Воронежская обл.;Оренбургская обл.;0,79656583232294
Дагестан;Оренбургская обл.;0,839976922341781
Еврейская АО;Оренбургская обл.;0,789709809671715
Забайкальский край;Оренбургская обл.;0,975618809575423
Ивановская обл.;Оренбургская обл.;0,86577270408331
Ингушетия;Оренбургская обл.;0,902983207567769
Иркутская обл.;Оренбургская обл.;0,767461476064175
Кабардино-Балкария;Оренбургская обл.;0,908414209888364
Калининградская обл.;Оренбургская обл.;0,812745971743439
Калмыкия;Оренбургская обл.;0,926850082175155
Калужская обл.;Оренбургская обл.;0,835690419364007
Камчатский край;Оренбургская обл.;0,941314285218668
Карачаево-Черкессия;Оренбургская обл.;0,934237902389927
Карелия;Оренбургская обл.;0,780330367145533
Кемеровская обл.;Оренбургская обл.;0,839796540526087
Кировская обл.;Оренбургская обл.;0,870123767214005
Коми;Оренбургская обл.;0,936561132093918
Костромская обл.;Оренбургская обл.;0,853055433935106
Краснодарский край;Оренбургская обл.;0,716719384166231
Красноярский край;Оренбургская обл.;0,950343554867999
Крым;Оренбургская обл.;0,815969415986125
Курганская обл.;Оренбургская обл.;0,891949546775462
Курская обл.;Оренбургская обл.;0,748070438351731
Ленинградская обл.;Оренбургская обл.;0,760936429762117
Липецкая обл.;Оренбургская обл.;0,630171167333471
Магаданская обл.;Оренбургская обл.;0,838127688243953
Марий Эл;Оренбургская обл.;0,953113320355805
Мордовия;Оренбургская обл.;0,949822548314904
Москва;Оренбургская обл.;0,764514583400701
Московская обл.;Оренбургская обл.;0,570163477663547
Мурманская обл.;Оренбургская обл.;0,957986329080586
Ненецкий АО;Оренбургская обл.;0,668585178229647
Нижегородская обл.;Оренбургская обл.;0,786813431012012
Новгородская обл.;Оренбургская обл.;0,839587598532364
Новосибирская обл.;Оренбургская обл.;0,906651211271615
Омская обл.;Оренбургская обл.;0,948583605516015
Оренбургская обл.;Оренбургская обл.;1
Орловская обл.;Оренбургская обл.;0,907735655390477
Пензенская обл.;Оренбургская обл.;0,802919679281427
Пермский край;Оренбургская обл.;0,757699825102622
Приморский край;Оренбургская обл.;0,944510486586558
Псковская обл.;Оренбургская обл.;0,62627540332472
Ростовская обл.;Оренбургская обл.;0,817565107030523
Рязанская обл.;Оренбургская обл.;0,909726749521442
Самарская обл.;Оренбургская обл.;0,478433119328033
Санкт-Петербург;Оренбургская обл.;0,69992344046424
Саратовская обл.;Оренбургская обл.;0,796042567240487
Саха (Якутия);Оренбургская обл.;0,820928496986169
Сахалинская обл.;Оренбургская обл.;0,939451271001302
Свердловская обл.;Оренбургская обл.;0,926851061319466
Севастополь;Оренбургская обл.;0,759019596868434
Северная Осетия;Оренбургская обл.;0,949127900216077
Смоленская обл.;Оренбургская обл.;0,768994803098558
Ставропольский край;Оренбургская обл.;0,934421323697689
Тамбовская обл.;Оренбургская обл.;0,671442647463354
Татарстан;Оренбургская обл.;0,730691393293294
Тверская обл.;Оренбургская обл.;0,804004526323508
Томская обл.;Оренбургская обл.;0,939820033171258
Тульская обл.;Оренбургская обл.;0,728583646438839
Тыва;Оренбургская обл.;0,779009321301719
Тюменская обл.;Оренбургская обл.;0,972127556587338
Удмуртия;Оренбургская обл.;0,878186851467181
Ульяновская обл.;Оренбургская обл.;0,938784242461758
Хабаровский край;Оренбургская обл.;0,93003320492269
Хакасия;Оренбургская обл.;0,876060392591592
ХМАО – Югра;Оренбургская обл.;0,958776764957745
Челябинская обл.;Оренбургская обл.;0,697693925780135
Чечня;Оренбургская обл.;0,660302256173345
Чувашия;Оренбургская обл.;0,725391761915055
Чукотский АО;Оренбургская обл.;0,503494600937145
Ямало-Ненецкий АО;Оренбургская обл.;0,897877166210425
Ярославская обл.;Оренбургская обл.;0,766988400836734
Адыгея;Орловская обл.;0,864727537540626
Алтай;Орловская обл.;0,499817908408744
Алтайский край;Орловская обл.;0,910164558843862
Амурская обл.;Орловская обл.;0,86191996540052
Архангельская обл.;Орловская обл.;0,880259124764732
Астраханская обл.;Орловская обл.;0,950389861739319
Башкортостан;Орловская обл.;0,702257854100426
Белгородская обл.;Орловская обл.;0,942480032326427
Брянская обл.;Орловская обл.;0,957837541845633
Бурятия;Орловская обл.;0,798932947963858
Владимирская обл.;Орловская обл.;0,922672079907928
Волгоградская обл.;Орловская обл.;0,978055823580858
Вологодская обл.;Орловская обл.;0,894869650032289
Воронежская обл.;Орловская обл.;0,944495070841864
Дагестан;Орловская обл.;0,878317068482409
Еврейская АО;Орловская обл.;0,543945232190571
Забайкальский край;Орловская обл.;0,937647140460322
Ивановская обл.;Орловская обл.;0,971122518488784
Ингушетия;Орловская обл.;0,802377757210516
Иркутская обл.;Орловская обл.;0,881133884516096
Кабардино-Балкария;Орловская обл.;0,934807174008134
Калининградская обл.;Орловская обл.;0,94962938028958
Калмыкия;Орловская обл.;0,842619530602675
Калужская обл.;Орловская обл.;0,962637024867243
Камчатский край;Орловская обл.;0,963116821575331
Карачаево-Черкессия;Орловская обл.;0,818302992401956
Карелия;Орловская обл.;0,842524784861923
Кемеровская обл.;Орловская обл.;0,596853913160222
Кировская обл.;Орловская обл.;0,936666790883472
Коми;Орловская обл.;0,860078934883156
Костромская обл.;Орловская обл.;0,681346973125737
Краснодарский край;Орловская обл.;0,88288757576029
Красноярский край;Орловская обл.;0,953999181126144
Крым;Орловская обл.;0,854699912461639
Курганская обл.;Орловская обл.;0,97280051740185
Курская обл.;Орловская обл.;0,917726287926464
Ленинградская обл.;Орловская обл.;0,923894823646008
Липецкая обл.;Орловская обл.;0,864022977500163
Магаданская обл.;Орловская обл.;0,610851555905054
Марий Эл;Орловская обл.;0,940490543695194
Мордовия;Орловская обл.;0,962036536164224
Москва;Орловская обл.;0,661776855477437
Московская обл.;Орловская обл.;0,778547981032648
Мурманская обл.;Орловская обл.;0,923237647123156
Ненецкий АО;Орловская обл.;0,58473963107618
Нижегородская обл.;Орловская обл.;0,89685471355121
Новгородская обл.;Орловская обл.;0,936147180974548
Новосибирская обл.;Орловская обл.;0,841101982276384
Омская обл.;Орловская обл.;0,938852973406408
Оренбургская обл.;Орловская обл.;0,907735655390477
Орловская обл.;Орловская обл.;1
Пензенская обл.;Орловская обл.;0,926581771805728
Пермский край;Орловская обл.;0,919641139625151
Приморский край;Орловская обл.;0,959388149885404
Псковская обл.;Орловская обл.;0,732982413286849
Ростовская обл.;Орловская обл.;0,968893788852323
Рязанская обл.;Орловская обл.;0,968517628033234
Самарская обл.;Орловская обл.;0,724513410605577
Санкт-Петербург;Орловская обл.;0,8280999340248
Саратовская обл.;Орловская обл.;0,937780633740423
Саха (Якутия);Орловская обл.;0,689105890666154
Сахалинская обл.;Орловская обл.;0,941372219324944
Свердловская обл.;Орловская обл.;0,975641780665865
Севастополь;Орловская обл.;0,909197261071863
Северная Осетия;Орловская обл.;0,952246316794977
Смоленская обл.;Орловская обл.;0,93221011107517
Ставропольский край;Орловская обл.;0,927353598159314
Тамбовская обл.;Орловская обл.;0,866851569545402
Татарстан;Орловская обл.;0,918194024095266
Тверская обл.;Орловская обл.;0,93916730980008
Томская обл.;Орловская обл.;0,782588760181646
Тульская обл.;Орловская обл.;0,908139956954875
Тыва;Орловская обл.;0,536865416168042
Тюменская обл.;Орловская обл.;0,948868346164966
Удмуртия;Орловская обл.;0,909467042411868
Ульяновская обл.;Орловская обл.;0,930344857947894
Хабаровский край;Орловская обл.;0,954163445607122
Хакасия;Орловская обл.;0,759363230080368
ХМАО – Югра;Орловская обл.;0,901255514438548
Челябинская обл.;Орловская обл.;0,896654875081543
Чечня;Орловская обл.;0,750412657746632
Чувашия;Орловская обл.;0,84840429108196
Чукотский АО;Орловская обл.;0,488631003712392
Ямало-Ненецкий АО;Орловская обл.;0,724596788104833
Ярославская обл.;Орловская обл.;0,913791036762523
Адыгея;Пензенская обл.;0,682565198445925
Алтай;Пензенская обл.;0,386970562282746
Алтайский край;Пензенская обл.;0,838388816116472
Амурская обл.;Пензенская обл.;0,728930900744208
Архангельская обл.;Пензенская обл.;0,749041153757077
Астраханская обл.;Пензенская обл.;0,93536980423656
Башкортостан;Пензенская обл.;0,765345736593869
Белгородская обл.;Пензенская обл.;0,895266036989264
Брянская обл.;Пензенская обл.;0,899668464861316
Бурятия;Пензенская обл.;0,689899858600372
Владимирская обл.;Пензенская обл.;0,913057981024583
Волгоградская обл.;Пензенская обл.;0,939312785626473
Вологодская обл.;Пензенская обл.;0,848729069565258
Воронежская обл.;Пензенская обл.;0,960198368678789
Дагестан;Пензенская обл.;0,721792189084007
Еврейская АО;Пензенская обл.;0,409311507648787
Забайкальский край;Пензенская обл.;0,848478864690828
Ивановская обл.;Пензенская обл.;0,90956331822913
Ингушетия;Пензенская обл.;0,613034733893934
Иркутская обл.;Пензенская обл.;0,899514504639297
Кабардино-Балкария;Пензенская обл.;0,908138824329283
Калининградская обл.;Пензенская обл.;0,888345822443493
Калмыкия;Пензенская обл.;0,730628005857454
Калужская обл.;Пензенская обл.;0,939480562324027
Камчатский край;Пензенская обл.;0,869571313659594
Карачаево-Черкессия;Пензенская обл.;0,695297598547853
Карелия;Пензенская обл.;0,726471186394057
Кемеровская обл.;Пензенская обл.;0,419769243718915
Кировская обл.;Пензенская обл.;0,848191637723901
Коми;Пензенская обл.;0,697974965784621
Костромская обл.;Пензенская обл.;0,519111858275162
Краснодарский край;Пензенская обл.;0,909155497828918
Красноярский край;Пензенская обл.;0,864362300228622
Крым;Пензенская обл.;0,681498257988346
Курганская обл.;Пензенская обл.;0,931819834135349
Курская обл.;Пензенская обл.;0,927915548817916
Ленинградская обл.;Пензенская обл.;0,910733097349581
Липецкая обл.;Пензенская обл.;0,877718069416237
Магаданская обл.;Пензенская обл.;0,431593997661206
Марий Эл;Пензенская обл.;0,882803820733939
Мордовия;Пензенская обл.;0,877181873625768
Москва;Пензенская обл.;0,422396013469997
Московская обл.;Пензенская обл.;0,654696492227234
Мурманская обл.;Пензенская обл.;0,787346844338768
Ненецкий АО;Пензенская обл.;0,594904185468119
Нижегородская обл.;Пензенская обл.;0,922120593861651
Новгородская обл.;Пензенская обл.;0,825086367347658
Новосибирская обл.;Пензенская обл.;0,776378912262038
Омская обл.;Пензенская обл.;0,815975822464369
Оренбургская обл.;Пензенская обл.;0,802919679281427
Орловская обл.;Пензенская обл.;0,926581771805728
Пензенская обл.;Пензенская обл.;1
Пермский край;Пензенская обл.;0,889341229562575
Приморский край;Пензенская обл.;0,875484173254675
Псковская обл.;Пензенская обл.;0,587325049838693
Ростовская обл.;Пензенская обл.;0,949555714560138
Рязанская обл.;Пензенская обл.;0,883243011997723
Самарская обл.;Пензенская обл.;0,814262983747687
Санкт-Петербург;Пензенская обл.;0,67741096534849
Саратовская обл.;Пензенская обл.;0,922692275454397
Саха (Якутия);Пензенская обл.;0,477454440009578
Сахалинская обл.;Пензенская обл.;0,811519720825038
Свердловская обл.;Пензенская обл.;0,88579682916079
Севастополь;Пензенская обл.;0,955991955812683
Северная Осетия;Пензенская обл.;0,843742222333203
Смоленская обл.;Пензенская обл.;0,929383934097692
Ставропольский край;Пензенская обл.;0,846394816699223
Тамбовская обл.;Пензенская обл.;0,9111418743297
Татарстан;Пензенская обл.;0,870659524284984
Тверская обл.;Пензенская обл.;0,893286332645935
Томская обл.;Пензенская обл.;0,623695966551499
Тульская обл.;Пензенская обл.;0,885160219834034
Тыва;Пензенская обл.;0,363443472130503
Тюменская обл.;Пензенская обл.;0,843075762246562
Удмуртия;Пензенская обл.;0,772341224804263
Ульяновская обл.;Пензенская обл.;0,778602708539007
Хабаровский край;Пензенская обл.;0,835994524596244
Хакасия;Пензенская обл.;0,562921546821715
ХМАО – Югра;Пензенская обл.;0,792966404061499
Челябинская обл.;Пензенская обл.;0,890184976952412
Чечня;Пензенская обл.;0,556929558154608
Чувашия;Пензенская обл.;0,726158023701441
Чукотский АО;Пензенская обл.;0,41028345196167
Ямало-Ненецкий АО;Пензенская обл.;0,533560872610021
Ярославская обл.;Пензенская обл.;0,910054945758862
Адыгея;Пермский край;0,757197572782537
Алтай;Пермский край;0,268475713350233
Алтайский край;Пермский край;0,802910661958357
Амурская обл.;Пермский край;0,782976758594276
Архангельская обл.;Пермский край;0,796495530781811
Астраханская обл.;Пермский край;0,970266814811699
Башкортостан;Пермский край;0,87235539938953
Белгородская обл.;Пермский край;0,973559418010731
Брянская обл.;Пермский край;0,908616682019617
Бурятия;Пермский край;0,737273282464024
Владимирская обл.;Пермский край;0,97636870851196
Волгоградская обл.;Пермский край;0,951090295260067
Вологодская обл.;Пермский край;0,970527314963883
Воронежская обл.;Пермский край;0,960092108138871
Дагестан;Пермский край;0,777725281662188
Еврейская АО;Пермский край;0,314569525300794
Забайкальский край;Пермский край;0,842564149378253
Ивановская обл.;Пермский край;0,961840776590144
Ингушетия;Пермский край;0,681541499771112
Иркутская обл.;Пермский край;0,927420045380072
Кабардино-Балкария;Пермский край;0,839628266399377
Калининградская обл.;Пермский край;0,97756392927545
Калмыкия;Пермский край;0,663964403956597
Калужская обл.;Пермский край;0,967840277785729
Камчатский край;Пермский край;0,896208345588124
Карачаево-Черкессия;Пермский край;0,640309707267679
Карелия;Пермский край;0,912062586920851
Кемеровская обл.;Пермский край;0,372517579633833
Кировская обл.;Пермский край;0,949843130554189
Коми;Пермский край;0,778764958629133
Костромская обл.;Пермский край;0,587664731356214
Краснодарский край;Пермский край;0,959745927796583
Красноярский край;Пермский край;0,886520703581294
Крым;Пермский край;0,790947543283497
Курганская обл.;Пермский край;0,945677645266298
Курская обл.;Пермский край;0,969762345863887
Ленинградская обл.;Пермский край;0,984830930981811
Липецкая обл.;Пермский край;0,956002093801221
Магаданская обл.;Пермский край;0,385001643297803
Марий Эл;Пермский край;0,838588991086671
Мордовия;Пермский край;0,904396823129142
Москва;Пермский край;0,573768386446859
Московская обл.;Пермский край;0,874930070053146
Мурманская обл.;Пермский край;0,846646871953235
Ненецкий АО;Пермский край;0,484488472530863
Нижегородская обл.;Пермский край;0,918087493604475
Новгородская обл.;Пермский край;0,959626684796632
Новосибирская обл.;Пермский край;0,763997761032931
Омская обл.;Пермский край;0,854750548685103
Оренбургская обл.;Пермский край;0,757699825102622
Орловская обл.;Пермский край;0,919641139625151
Пензенская обл.;Пермский край;0,889341229562575
Пермский край;Пермский край;1
Приморский край;Пермский край;0,905341917350054
Псковская обл.;Пермский край;0,768088173187507
Ростовская обл.;Пермский край;0,933541809503631
Рязанская обл.;Пермский край;0,923530699713999
Самарская обл.;Пермский край;0,866949122358895
Санкт-Петербург;Пермский край;0,903271945911538
Саратовская обл.;Пермский край;0,982040160832743
Саха (Якутия);Пермский край;0,586543005384692
Сахалинская обл.;Пермский край;0,867127307315507
Свердловская обл.;Пермский край;0,932907781155206
Севастополь;Пермский край;0,88800170068627
Северная Осетия;Пермский край;0,874666235928123
Смоленская обл.;Пермский край;0,941762397223815
Ставропольский край;Пермский край;0,827203225684021
Тамбовская обл.;Пермский край;0,934656260171192
Татарстан;Пермский край;0,977858549535862
Тверская обл.;Пермский край;0,972659438634482
Томская обл.;Пермский край;0,626073897548614
Тульская обл.;Пермский край;0,971131904471267
Тыва;Пермский край;0,421118637675174
Тюменская обл.;Пермский край;0,833534256528677
Удмуртия;Пермский край;0,846444042603813
Ульяновская обл.;Пермский край;0,845939094761943
Хабаровский край;Пермский край;0,912392631799155
Хакасия;Пермский край;0,68802658590277
ХМАО – Югра;Пермский край;0,751535801730229
Челябинская обл.;Пермский край;0,985081504628746
Чечня;Пермский край;0,821624427128098
Чувашия;Пермский край;0,931251561059938
Чукотский АО;Пермский край;0,517401921786775
Ямало-Ненецкий АО;Пермский край;0,541805799445749
Ярославская обл.;Пермский край;0,98120367547537
Адыгея;Приморский край;0,914692202082044
Алтай;Приморский край;0,579838246861671
Алтайский край;Приморский край;0,930454271904008
Амурская обл.;Приморский край;0,946877366440845
Архангельская обл.;Приморский край;0,935873525055604
Астраханская обл.;Приморский край;0,940957706707721
Башкортостан;Приморский край;0,640034328582904
Белгородская обл.;Приморский край;0,934319469344199
Брянская обл.;Приморский край;0,928159784796937
Бурятия;Приморский край;0,894729314813775
Владимирская обл.;Приморский край;0,882306152613709
Волгоградская обл.;Приморский край;0,965087459882433
Вологодская обл.;Приморский край;0,860135872745933
Воронежская обл.;Приморский край;0,915073529358046
Дагестан;Приморский край;0,8758509726438
Еврейская АО;Приморский край;0,623929491145562
Забайкальский край;Приморский край;0,970864432229244
Ивановская обл.;Приморский край;0,955909482426665
Ингушетия;Приморский край;0,866673320651475
Иркутская обл.;Приморский край;0,87372336632626
Кабардино-Балкария;Приморский край;0,919116721073952
Калининградская обл.;Приморский край;0,932896211343948
Калмыкия;Приморский край;0,869958904163297
Калужская обл.;Приморский край;0,938577163419912
Камчатский край;Приморский край;0,979145030509014
Карачаево-Черкессия;Приморский край;0,85944850615421
Карелия;Приморский край;0,884821590835905
Кемеровская обл.;Приморский край;0,680222938712257
Кировская обл.;Приморский край;0,965666079572933
Коми;Приморский край;0,924003794475463
Костромская обл.;Приморский край;0,784851256027924
Краснодарский край;Приморский край;0,873711795264659
Красноярский край;Приморский край;0,984854908977824
Крым;Приморский край;0,847576858152845
Курганская обл.;Приморский край;0,958334637014536
Курская обл.;Приморский край;0,884300582087605
Ленинградская обл.;Приморский край;0,903198853719199
Липецкая обл.;Приморский край;0,808470402320065
Магаданская обл.;Приморский край;0,689427056865663
Марий Эл;Приморский край;0,940907571186651
Мордовия;Приморский край;0,974829688565803
Москва;Приморский край;0,718336928253766
Московская обл.;Приморский край;0,741155903827853
Мурманская обл.;Приморский край;0,965699788422854
Ненецкий АО;Приморский край;0,618810843062579
Нижегородская обл.;Приморский край;0,889258059970145
Новгородская обл.;Приморский край;0,944173887116501
Новосибирская обл.;Приморский край;0,888789855160275
Омская обл.;Приморский край;0,966267523481205
Оренбургская обл.;Приморский край;0,944510486586558
Орловская обл.;Приморский край;0,959388149885404
Пензенская обл.;Приморский край;0,875484173254675
Пермский край;Приморский край;0,905341917350054
Приморский край;Приморский край;1
Псковская обл.;Приморский край;0,729956827182667
Ростовская обл.;Приморский край;0,905045164254703
Рязанская обл.;Приморский край;0,960845694753795
Самарская обл.;Приморский край;0,67155249785537
Санкт-Петербург;Приморский край;0,838788063255304
Саратовская обл.;Приморский край;0,918525497536088
Саха (Якутия);Приморский край;0,772374251132068
Сахалинская обл.;Приморский край;0,964823713995812
Свердловская обл.;Приморский край;0,985349154246084
Севастополь;Приморский край;0,871907077088121
Северная Осетия;Приморский край;0,984370175991614
Смоленская обл.;Приморский край;0,888105547438824
Ставропольский край;Приморский край;0,947137886028622
Тамбовская обл.;Приморский край;0,827518322616416
Татарстан;Приморский край;0,884877833816216
Тверская обл.;Приморский край;0,929403341777661
Томская обл.;Приморский край;0,849034360370986
Тульская обл.;Приморский край;0,886356411298679
Тыва;Приморский край;0,678130104535515
Тюменская обл.;Приморский край;0,964841636996302
Удмуртия;Приморский край;0,919211841783275
Ульяновская обл.;Приморский край;0,960154033087874
Хабаровский край;Приморский край;0,987288808716134
Хакасия;Приморский край;0,857377432064014
ХМАО – Югра;Приморский край;0,915041669519799
Челябинская обл.;Приморский край;0,867038896856338
Чечня;Приморский край;0,778311824461513
Чувашия;Приморский край;0,862733047159265
Чукотский АО;Приморский край;0,539759344590839
Ямало-Ненецкий АО;Приморский край;0,785969479985078
Ярославская обл.;Приморский край;0,903299962373202
Адыгея;Псковская обл.;0,761152116320029
Алтай;Псковская обл.;0,306741111762081
Алтайский край;Псковская обл.;0,642371499737818
Амурская обл.;Псковская обл.;0,69618606140985
Архангельская обл.;Псковская обл.;0,730339261098348
Астраханская обл.;Псковская обл.;0,739646977979443
Башкортостан;Псковская обл.;0,597810672590557
Белгородская обл.;Псковская обл.;0,742722596009017
Брянская обл.;Псковская обл.;0,756771656875726
Бурятия;Псковская обл.;0,629202598205648
Владимирская обл.;Псковская обл.;0,768205748618318
Волгоградская обл.;Псковская обл.;0,745913483488163
Вологодская обл.;Псковская обл.;0,803439416154852
Воронежская обл.;Псковская обл.;0,704538146723002
Дагестан;Псковская обл.;0,763529093614512
Еврейская АО;Псковская обл.;0,3674680717342
Забайкальский край;Псковская обл.;0,685965219456571
Ивановская обл.;Псковская обл.;0,746542040821618
Ингушетия;Псковская обл.;0,706577043017915
Иркутская обл.;Псковская обл.;0,665774796288328
Кабардино-Балкария;Псковская обл.;0,661291750912133
Калининградская обл.;Псковская обл.;0,761392538161596
Калмыкия;Псковская обл.;0,615327790234827
Калужская обл.;Псковская обл.;0,732592500510333
Камчатский край;Псковская обл.;0,762373289294386
Карачаево-Черкессия;Псковская обл.;0,580509054444534
Карелия;Псковская обл.;0,803034878463775
Кемеровская обл.;Псковская обл.;0,41460426910017
Кировская обл.;Псковская обл.;0,802924340910408
Коми;Псковская обл.;0,75294616530816
Костромская обл.;Псковская обл.;0,591871179880316
Краснодарский край;Псковская обл.;0,682846988252982
Красноярский край;Псковская обл.;0,71349810544247
Крым;Псковская обл.;0,837605581435482
Курганская обл.;Псковская обл.;0,720245891714323
Курская обл.;Псковская обл.;0,707183994231938
