from;to;value
Липецкая обл.;Ненецкий АО;0,828396411863335
Магаданская обл.;Ненецкий АО;0,863676512466031
Марий Эл;Ненецкий АО;0,868715381522464
Мордовия;Ненецкий АО;0,836989493129434
Москва;Ненецкий АО;-0,376516501329477
Московская обл.;Ненецкий АО;0,184816737082773
Мурманская обл.;Ненецкий АО;0,750599181250861
Ненецкий АО;Ненецкий АО;1
Нижегородская обл.;Ненецкий АО;0,827459785936708
Новгородская обл.;Ненецкий АО;0,856641460586777
Новосибирская обл.;Ненецкий АО;0,818299253557865
Омская обл.;Ненецкий АО;0,856478345379009
Оренбургская обл.;Ненецкий АО;0,830235550759296
Орловская обл.;Ненецкий АО;0,71333050639028
Пензенская обл.;Ненецкий АО;0,844490097057044
Пермский край;Ненецкий АО;0,832021477593079
Приморский край;Ненецкий АО;0,873520140343618
Псковская обл.;Ненецкий АО;0,744645115964188
Ростовская обл.;Ненецкий АО;0,745856669213688
Рязанская обл.;Ненецкий АО;0,843331609600647
Самарская обл.;Ненецкий АО;0,743066222695377
Санкт-Петербург;Ненецкий АО;0,657931857570558
Саратовская обл.;Ненецкий АО;0,841355004884566
Саха (Якутия);Ненецкий АО;0,491063479462608
Сахалинская обл.;Ненецкий АО;0,830668702872854
Свердловская обл.;Ненецкий АО;0,844938117771477
Севастополь;Ненецкий АО;0,654323984206478
Северная Осетия;Ненецкий АО;0,768146307829624
Смоленская обл.;Ненецкий АО;0,465666069841425
Ставропольский край;Ненецкий АО;0,779638767019766
Тамбовская обл.;Ненецкий АО;0,875079572021966
Татарстан;Ненецкий АО;0,863859615484407
Тверская обл.;Ненецкий АО;0,810236254379535
Томская обл.;Ненецкий АО;0,809098017097564
Тульская обл.;Ненецкий АО;0,658608853785724
Тыва;Ненецкий АО;0,709621350396851
Тюменская обл.;Ненецкий АО;0,851562237959036
Удмуртия;Ненецкий АО;0,744855388379756
Ульяновская обл.;Ненецкий АО;0,806310953862391
Хабаровский край;Ненецкий АО;0,876384250132126
Хакасия;Ненецкий АО;0,793985470291418
ХМАО – Югра;Ненецкий АО;0,843558065828029
Челябинская обл.;Ненецкий АО;0,796978482868282
Чечня;Ненецкий АО;0,726413460758011
Чувашия;Ненецкий АО;0,74140092203815
Чукотский АО;Ненецкий АО;0,676062060532592
Ямало-Ненецкий АО;Ненецкий АО;0,837178815148416
Ярославская обл.;Ненецкий АО;0,884489152711512
Адыгея;Нижегородская обл.;0,839748160128798
Алтай;Нижегородская обл.;0,767861998449243
Алтайский край;Нижегородская обл.;0,96058832812996
Амурская обл.;Нижегородская обл.;0,940466280689816
Архангельская обл.;Нижегородская обл.;0,82990178230722
Астраханская обл.;Нижегородская обл.;0,87917146943883
Башкортостан;Нижегородская обл.;0,791960915558049
Белгородская обл.;Нижегородская обл.;0,846461348983837
Брянская обл.;Нижегородская обл.;0,764127707495488
Бурятия;Нижегородская обл.;0,196144048409979
Владимирская обл.;Нижегородская обл.;0,919565544228492
Волгоградская обл.;Нижегородская обл.;0,839345522792182
Вологодская обл.;Нижегородская обл.;0,931644200036809
Воронежская обл.;Нижегородская обл.;0,926586806696193
Дагестан;Нижегородская обл.;0,969588941819814
Еврейская АО;Нижегородская обл.;0,907031927810158
Забайкальский край;Нижегородская обл.;0,890450805845774
Ивановская обл.;Нижегородская обл.;0,861254562525701
Ингушетия;Нижегородская обл.;0,810191626528012
Иркутская обл.;Нижегородская обл.;0,930896422141494
Кабардино-Балкария;Нижегородская обл.;0,892930572425077
Калининградская обл.;Нижегородская обл.;0,928302798086166
Калмыкия;Нижегородская обл.;0,968563987920269
Калужская обл.;Нижегородская обл.;0,969522602206792
Камчатский край;Нижегородская обл.;0,937435541201236
Карачаево-Черкессия;Нижегородская обл.;0,938067019878086
Карелия;Нижегородская обл.;0,887653488099353
Кемеровская обл.;Нижегородская обл.;0,95745413125229
Кировская обл.;Нижегородская обл.;0,727898156694079
Коми;Нижегородская обл.;0,972738347148106
Костромская обл.;Нижегородская обл.;0,968451624922854
Краснодарский край;Нижегородская обл.;0,925611221059513
Красноярский край;Нижегородская обл.;0,95656559507032
Крым;Нижегородская обл.;0,972823154734973
Курганская обл.;Нижегородская обл.;0,896054900634684
Курская обл.;Нижегородская обл.;0,967226059149096
Ленинградская обл.;Нижегородская обл.;0,985348512130988
Липецкая обл.;Нижегородская обл.;0,916308570718516
Магаданская обл.;Нижегородская обл.;0,935120691423555
Марий Эл;Нижегородская обл.;0,939466861983603
Мордовия;Нижегородская обл.;0,892813125552616
Москва;Нижегородская обл.;-0,363482786996717
Московская обл.;Нижегородская обл.;0,372517890677018
Мурманская обл.;Нижегородская обл.;0,940342918962653
Ненецкий АО;Нижегородская обл.;0,827459785936708
Нижегородская обл.;Нижегородская обл.;1
Новгородская обл.;Нижегородская обл.;0,933592173316184
Новосибирская обл.;Нижегородская обл.;0,950711539154566
Омская обл.;Нижегородская обл.;0,914814246981928
Оренбургская обл.;Нижегородская обл.;0,895951067678609
Орловская обл.;Нижегородская обл.;0,861119347206064
Пензенская обл.;Нижегородская обл.;0,900228862010594
Пермский край;Нижегородская обл.;0,881183190070902
Приморский край;Нижегородская обл.;0,970326496424685
Псковская обл.;Нижегородская обл.;0,890447886989561
Ростовская обл.;Нижегородская обл.;0,760823241940048
Рязанская обл.;Нижегородская обл.;0,96226868041454
Самарская обл.;Нижегородская обл.;0,768561331760937
Санкт-Петербург;Нижегородская обл.;0,818586841115694
Саратовская обл.;Нижегородская обл.;0,898084385655201
Саха (Якутия);Нижегородская обл.;0,45462353865509
Сахалинская обл.;Нижегородская обл.;0,922666131577219
Свердловская обл.;Нижегородская обл.;0,892557993817554
Севастополь;Нижегородская обл.;0,828028310650893
Северная Осетия;Нижегородская обл.;0,794781349071652
Смоленская обл.;Нижегородская обл.;0,563552761510753
Ставропольский край;Нижегородская обл.;0,789922707901567
Тамбовская обл.;Нижегородская обл.;0,948489765619178
Татарстан;Нижегородская обл.;0,889384468554145
Тверская обл.;Нижегородская обл.;0,965179651117416
Томская обл.;Нижегородская обл.;0,902667992145565
Тульская обл.;Нижегородская обл.;0,839237739536188
Тыва;Нижегородская обл.;0,91327215949479
Тюменская обл.;Нижегородская обл.;0,95734253388458
Удмуртия;Нижегородская обл.;0,727485813197123
Ульяновская обл.;Нижегородская обл.;0,833294579190466
Хабаровский край;Нижегородская обл.;0,950392467976886
Хакасия;Нижегородская обл.;0,977703563944228
ХМАО – Югра;Нижегородская обл.;0,979162066089283
Челябинская обл.;Нижегородская обл.;0,826614047479596
Чечня;Нижегородская обл.;0,861032252403811
Чувашия;Нижегородская обл.;0,777645191937235
Чукотский АО;Нижегородская обл.;0,642579479050688
Ямало-Ненецкий АО;Нижегородская обл.;0,965531887732484
Ярославская обл.;Нижегородская обл.;0,947558492244628
Адыгея;Новгородская обл.;0,872110662846075
Алтай;Новгородская обл.;0,681323280704744
Алтайский край;Новгородская обл.;0,950928854360453
Амурская обл.;Новгородская обл.;0,916252909890812
Архангельская обл.;Новгородская обл.;0,818766597226196
Астраханская обл.;Новгородская обл.;0,921888142019101
Башкортостан;Новгородская обл.;0,867910727938591
Белгородская обл.;Новгородская обл.;0,903062517785372
Брянская обл.;Новгородская обл.;0,632814563545708
Бурятия;Новгородская обл.;0,00591859185452911
Владимирская обл.;Новгородская обл.;0,82893315201737
Волгоградская обл.;Новгородская обл.;0,908761520017785
Вологодская обл.;Новгородская обл.;0,955439418448225
Воронежская обл.;Новгородская обл.;0,959620858466036
Дагестан;Новгородская обл.;0,930668239790408
Еврейская АО;Новгородская обл.;0,930476818987075
Забайкальский край;Новгородская обл.;0,75859042588696
Ивановская обл.;Новгородская обл.;0,885759383176048
Ингушетия;Новгородская обл.;0,876251193583522
Иркутская обл.;Новгородская обл.;0,957791598922554
Кабардино-Балкария;Новгородская обл.;0,916870532154676
Калининградская обл.;Новгородская обл.;0,924918462764288
Калмыкия;Новгородская обл.;0,96992185323966
Калужская обл.;Новгородская обл.;0,96782760034256
Камчатский край;Новгородская обл.;0,885367860127633
Карачаево-Черкессия;Новгородская обл.;0,971009109452266
Карелия;Новгородская обл.;0,79347942281772
Кемеровская обл.;Новгородская обл.;0,898211403077294
Кировская обл.;Новгородская обл.;0,598792915504255
Коми;Новгородская обл.;0,923944309314017
Костромская обл.;Новгородская обл.;0,857448760866796
Краснодарский край;Новгородская обл.;0,935040966080575
Красноярский край;Новгородская обл.;0,97519943590134
Крым;Новгородская обл.;0,880869538210466
Курганская обл.;Новгородская обл.;0,946685344582228
Курская обл.;Новгородская обл.;0,962890762408202
Ленинградская обл.;Новгородская обл.;0,934936816959318
Липецкая обл.;Новгородская обл.;0,962094332047645
Магаданская обл.;Новгородская обл.;0,936486656291003
Марий Эл;Новгородская обл.;0,938899084833882
Мордовия;Новгородская обл.;0,910206000931337
Москва;Новгородская обл.;-0,527953029468438
Московская обл.;Новгородская обл.;0,190227689787201
Мурманская обл.;Новгородская обл.;0,84565471834322
Ненецкий АО;Новгородская обл.;0,856641460586777
Нижегородская обл.;Новгородская обл.;0,933592173316184
Новгородская обл.;Новгородская обл.;1
Новосибирская обл.;Новгородская обл.;0,871876169075896
Омская обл.;Новгородская обл.;0,930028437705065
Оренбургская обл.;Новгородская обл.;0,89541536516544
Орловская обл.;Новгородская обл.;0,733964862918939
Пензенская обл.;Новгородская обл.;0,952589344775458
Пермский край;Новгородская обл.;0,913579231452651
Приморский край;Новгородская обл.;0,958161656861194
Псковская обл.;Новгородская обл.;0,793167287283604
Ростовская обл.;Новгородская обл.;0,810407425639505
Рязанская обл.;Новгородская обл.;0,94674584113713
Самарская обл.;Новгородская обл.;0,803150027569969
Санкт-Петербург;Новгородская обл.;0,712056121208377
Саратовская обл.;Новгородская обл.;0,942510541433785
Саха (Якутия);Новгородская обл.;0,535747167899093
Сахалинская обл.;Новгородская обл.;0,887709523881883
Свердловская обл.;Новгородская обл.;0,935334646644313
Севастополь;Новгородская обл.;0,731986447843669
Северная Осетия;Новгородская обл.;0,86813295588325
Смоленская обл.;Новгородская обл.;0,477548745561009
Ставропольский край;Новгородская обл.;0,851668123561055
Тамбовская обл.;Новгородская обл.;0,956110521705624
Татарстан;Новгородская обл.;0,941396235122316
Тверская обл.;Новгородская обл.;0,883794926754724
Томская обл.;Новгородская обл.;0,90411324239601
Тульская обл.;Новгородская обл.;0,691380963738711
Тыва;Новгородская обл.;0,878580600800142
Тюменская обл.;Новгородская обл.;0,956606208520323
Удмуртия;Новгородская обл.;0,786208663330127
Ульяновская обл.;Новгородская обл.;0,900912685948974
Хабаровский край;Новгородская обл.;0,943964423222173
Хакасия;Новгородская обл.;0,894693654869629
ХМАО – Югра;Новгородская обл.;0,956984801800609
Челябинская обл.;Новгородская обл.;0,877501840276896
Чечня;Новгородская обл.;0,857152390032434
Чувашия;Новгородская обл.;0,787580963464019
Чукотский АО;Новгородская обл.;0,646790228405798
Ямало-Ненецкий АО;Новгородская обл.;0,950717819166609
Ярославская обл.;Новгородская обл.;0,972044066906286
Адыгея;Новосибирская обл.;0,819654159458306
Алтай;Новосибирская обл.;0,722902846341675
Алтайский край;Новосибирская обл.;0,938844675246165
Амурская обл.;Новосибирская обл.;0,937305506513354
Архангельская обл.;Новосибирская обл.;0,862583832456221
Астраханская обл.;Новосибирская обл.;0,860019075597079
Башкортостан;Новосибирская обл.;0,774433514730429
Белгородская обл.;Новосибирская обл.;0,81819573087945
Брянская обл.;Новосибирская обл.;0,772248585542887
Бурятия;Новосибирская обл.;0,267337746753059
Владимирская обл.;Новосибирская обл.;0,922973655110526
Волгоградская обл.;Новосибирская обл.;0,808659005091987
Вологодская обл.;Новосибирская обл.;0,897602762870967
Воронежская обл.;Новосибирская обл.;0,899877576556266
Дагестан;Новосибирская обл.;0,948745223453838
Еврейская АО;Новосибирская обл.;0,875835226734633
Забайкальский край;Новосибирская обл.;0,882863155258643
Ивановская обл.;Новосибирская обл.;0,834229683951698
Ингушетия;Новосибирская обл.;0,776779734063737
Иркутская обл.;Новосибирская обл.;0,897528751631088
Кабардино-Балкария;Новосибирская обл.;0,861448535497509
Калининградская обл.;Новосибирская обл.;0,931926679466691
Калмыкия;Новосибирская обл.;0,932120143032372
Калужская обл.;Новосибирская обл.;0,918271559632298
Камчатский край;Новосибирская обл.;0,950264746289835
Карачаево-Черкессия;Новосибирская обл.;0,878543720470067
Карелия;Новосибирская обл.;0,903570592496028
Кемеровская обл.;Новосибирская обл.;0,974299580535679
Кировская обл.;Новосибирская обл.;0,811478810968176
Коми;Новосибирская обл.;0,954582842955867
Костромская обл.;Новосибирская обл.;0,942985425443978
Краснодарский край;Новосибирская обл.;0,904798964554484
Красноярский край;Новосибирская обл.;0,91245502169443
Крым;Новосибирская обл.;0,938036770615854
Курганская обл.;Новосибирская обл.;0,844827265396995
Курская обл.;Новосибирская обл.;0,921035218042942
Ленинградская обл.;Новосибирская обл.;0,944611071152163
Липецкая обл.;Новосибирская обл.;0,851215227457767
Магаданская обл.;Новосибирская обл.;0,909515327156064
Марий Эл;Новосибирская обл.;0,915768352829746
Мордовия;Новосибирская обл.;0,884405392082556
Москва;Новосибирская обл.;-0,274805819612789
Московская обл.;Новосибирская обл.;0,414697939518909
Мурманская обл.;Новосибирская обл.;0,905677675235969
Ненецкий АО;Новосибирская обл.;0,818299253557865
Нижегородская обл.;Новосибирская обл.;0,950711539154566
Новгородская обл.;Новосибирская обл.;0,871876169075896
Новосибирская обл.;Новосибирская обл.;1
Омская обл.;Новосибирская обл.;0,899258476429597
Оренбургская обл.;Новосибирская обл.;0,886447898527656
Орловская обл.;Новосибирская обл.;0,856893792046058
Пензенская обл.;Новосибирская обл.;0,858132935266747
Пермский край;Новосибирская обл.;0,852900797977205
Приморский край;Новосибирская обл.;0,944103429198986
Псковская обл.;Новосибирская обл.;0,891859289571973
Ростовская обл.;Новосибирская обл.;0,730869359457254
Рязанская обл.;Новосибирская обл.;0,913896350800753
Самарская обл.;Новосибирская обл.;0,750542824604429
Санкт-Петербург;Новосибирская обл.;0,761189992049413
Саратовская обл.;Новосибирская обл.;0,851981078029945
Саха (Якутия);Новосибирская обл.;0,433900719439579
Сахалинская обл.;Новосибирская обл.;0,932870582921022
Свердловская обл.;Новосибирская обл.;0,866397670801509
Севастополь;Новосибирская обл.;0,806973743470322
Северная Осетия;Новосибирская обл.;0,761993945408623
Смоленская обл.;Новосибирская обл.;0,605746447505255
Ставропольский край;Новосибирская обл.;0,77558856187884
Тамбовская обл.;Новосибирская обл.;0,916746500046693
Татарстан;Новосибирская обл.;0,843285077698068
Тверская обл.;Новосибирская обл.;0,968464244973747
Томская обл.;Новосибирская обл.;0,8870718478
Тульская обл.;Новосибирская обл.;0,888794489045697
Тыва;Новосибирская обл.;0,849685136601232
Тюменская обл.;Новосибирская обл.;0,918105034114397
Удмуртия;Новосибирская обл.;0,711555940699232
Ульяновская обл.;Новосибирская обл.;0,795070685540438
Хабаровский край;Новосибирская обл.;0,935472297591771
Хакасия;Новосибирская обл.;0,950981825676206
ХМАО – Югра;Новосибирская обл.;0,948628345693575
Челябинская обл.;Новосибирская обл.;0,799374730542541
Чечня;Новосибирская обл.;0,79842841500874
Чувашия;Новосибирская обл.;0,788401618664215
Чукотский АО;Новосибирская обл.;0,625489196211904
Ямало-Ненецкий АО;Новосибирская обл.;0,920620930131835
Ярославская обл.;Новосибирская обл.;0,908805802540518
Адыгея;Омская обл.;0,96717679056975
Алтай;Омская обл.;0,572944499794733
Алтайский край;Омская обл.;0,984714151634255
Амурская обл.;Омская обл.;0,981706649399089
Архангельская обл.;Омская обл.;0,944890536721264
Астраханская обл.;Омская обл.;0,986315758176854
Башкортостан;Омская обл.;0,960606118377976
Белгородская обл.;Омская обл.;0,961114950013515
Брянская обл.;Омская обл.;0,551117655701924
Бурятия;Омская обл.;-0,0991261325793483
Владимирская обл.;Омская обл.;0,832994281824544
Волгоградская обл.;Омская обл.;0,976951424868006
Вологодская обл.;Омская обл.;0,987459399448672
Воронежская обл.;Омская обл.;0,993116176306725
Дагестан;Омская обл.;0,953836280445154
Еврейская АО;Омская обл.;0,98542638963705
Забайкальский край;Омская обл.;0,715848564421489
Ивановская обл.;Омская обл.;0,976179629081974
Ингушетия;Омская обл.;0,957943422448583
Иркутская обл.;Омская обл.;0,992939913509077
Кабардино-Балкария;Омская обл.;0,974864604492684
Калининградская обл.;Омская обл.;0,891103127253488
Калмыкия;Омская обл.;0,963176504141763
Калужская обл.;Омская обл.;0,93929313467085
Камчатский край;Омская обл.;0,958372550854118
Карачаево-Черкессия;Омская обл.;0,956664782919466
Карелия;Омская обл.;0,81445171018939
Кемеровская обл.;Омская обл.;0,923212986343411
Кировская обл.;Омская обл.;0,699466750616602
Коми;Омская обл.;0,940320101320763
Костромская обл.;Омская обл.;0,837502423009343
Краснодарский край;Омская обл.;0,993998593542991
Красноярский край;Омская обл.;0,964389943187377
Крым;Омская обл.;0,862767757080372
Курганская обл.;Омская обл.;0,979658121489014
Курская обл.;Омская обл.;0,971831757876487
Ленинградская обл.;Омская обл.;0,909948621974133
Липецкая обл.;Омская обл.;0,949295429518863
Магаданская обл.;Омская обл.;0,965533670886812
Марий Эл;Омская обл.;0,989382650836123
Мордовия;Омская обл.;0,989254678378554
Москва;Омская обл.;-0,601109163009539
Московская обл.;Омская обл.;0,0755875981562545
Мурманская обл.;Омская обл.;0,776113000961077
Ненецкий АО;Омская обл.;0,856478345379009
Нижегородская обл.;Омская обл.;0,914814246981928
Новгородская обл.;Омская обл.;0,930028437705065
Новосибирская обл.;Омская обл.;0,899258476429597
Омская обл.;Омская обл.;1
Оренбургская обл.;Омская обл.;0,994846054889248
Орловская обл.;Омская обл.;0,856418825447306
Пензенская обл.;Омская обл.;0,985466334573852
Пермский край;Омская обл.;0,991618969607253
Приморский край;Омская обл.;0,974303186349096
Псковская обл.;Омская обл.;0,764147933468479
Ростовская обл.;Омская обл.;0,936901183999351
Рязанская обл.;Омская обл.;0,904566017917849
Самарская обл.;Омская обл.;0,933552398003573
Санкт-Петербург;Омская обл.;0,611330225145505
Саратовская обл.;Омская обл.;0,97855442905095
Саха (Якутия);Омская обл.;0,703538624492917
Сахалинская обл.;Омская обл.;0,942999982921468
Свердловская обл.;Омская обл.;0,9879347073847
Севастополь;Омская обл.;0,854177700157641
Северная Осетия;Омская обл.;0,950618697012102
Смоленская обл.;Омская обл.;0,402435117499863
Ставропольский край;Омская обл.;0,956193624541251
Тамбовская обл.;Омская обл.;0,955296724741446
Татарстан;Омская обл.;0,945263546871872
Тверская обл.;Омская обл.;0,854728848190406
Томская обл.;Омская обл.;0,94892875602737
Тульская обл.;Омская обл.;0,692227925492366
Тыва;Омская обл.;0,74704167592122
Тюменская обл.;Омская обл.;0,984052687763821
Удмуртия;Омская обл.;0,930667534728219
Ульяновская обл.;Омская обл.;0,963315819993264
Хабаровский край;Омская обл.;0,973144773392121
Хакасия;Омская обл.;0,882142304017911
ХМАО – Югра;Омская обл.;0,921210824110964
Челябинская обл.;Омская обл.;0,97366384412895
Чечня;Омская обл.;0,894476729641438
Чувашия;Омская обл.;0,926988428232663
Чукотский АО;Омская обл.;0,648864328795968
Ямало-Ненецкий АО;Омская обл.;0,970717362087658
Ярославская обл.;Омская обл.;0,979658454224033
Адыгея;Оренбургская обл.;0,973086803035166
Алтай;Оренбургская обл.;0,536535683584364
Алтайский край;Оренбургская обл.;0,973348242465877
Амурская обл.;Оренбургская обл.;0,97802859615742
Архангельская обл.;Оренбургская обл.;0,949736655282272
Астраханская обл.;Оренбургская обл.;0,982679950516029
Башкортостан;Оренбургская обл.;0,963191239997539
Белгородская обл.;Оренбургская обл.;0,959515737530285
Брянская обл.;Оренбургская обл.;0,513144344214166
Бурятия;Оренбургская обл.;-0,134588783277993
Владимирская обл.;Оренбургская обл.;0,812013613476198
Волгоградская обл.;Оренбургская обл.;0,973518424993644
Вологодская обл.;Оренбургская обл.;0,972053939948267
Воронежская обл.;Оренбургская обл.;0,980670667000312
Дагестан;Оренбургская обл.;0,938632105621269
Еврейская АО;Оренбургская обл.;0,977381923325522
Забайкальский край;Оренбургская обл.;0,687338457461828
Ивановская обл.;Оренбургская обл.;0,97978979480961
Ингушетия;Оренбургская обл.;0,957576233872359
Иркутская обл.;Оренбургская обл.;0,980614863487503
Кабардино-Балкария;Оренбургская обл.;0,972571328498516
Калининградская обл.;Оренбургская обл.;0,85743374624118
Калмыкия;Оренбургская обл.;0,942306373879286
Калужская обл.;Оренбургская обл.;0,91613483333415
Камчатский край;Оренбургская обл.;0,955965363156232
Карачаево-Черкессия;Оренбургская обл.;0,938959604904226
Карелия;Оренбургская обл.;0,793121850930573
Кемеровская обл.;Оренбургская обл.;0,909004458977501
Кировская обл.;Оренбургская обл.;0,702263119413072
Коми;Оренбургская обл.;0,922175672646519
Костромская обл.;Оренбургская обл.;0,818134347131263
Краснодарский край;Оренбургская обл.;0,987504862224221
Красноярский край;Оренбургская обл.;0,941750200810857
Крым;Оренбургская обл.;0,841236128623595
Курганская обл.;Оренбургская обл.;0,969900588233289
Курская обл.;Оренбургская обл.;0,95401329457135
Ленинградская обл.;Оренбургская обл.;0,884813572811607
Липецкая обл.;Оренбургская обл.;0,931217800164371
Магаданская обл.;Оренбургская обл.;0,952413719637036
Марий Эл;Оренбургская обл.;0,977844625950748
Мордовия;Оренбургская обл.;0,989975274498881
Москва;Оренбургская обл.;-0,616273418648535
Московская обл.;Оренбургская обл.;0,0394584282100501
Мурманская обл.;Оренбургская обл.;0,742765307136946
Ненецкий АО;Оренбургская обл.;0,830235550759296
Нижегородская обл.;Оренбургская обл.;0,895951067678609
Новгородская обл.;Оренбургская обл.;0,89541536516544
Новосибирская обл.;Оренбургская обл.;0,886447898527656
Омская обл.;Оренбургская обл.;0,994846054889248
Оренбургская обл.;Оренбургская обл.;1
Орловская обл.;Оренбургская обл.;0,867516884106815
Пензенская обл.;Оренбургская обл.;0,974389868978844
Пермский край;Оренбургская обл.;0,990856869474633
Приморский край;Оренбургская обл.;0,956375873082864
Псковская обл.;Оренбургская обл.;0,734360854429602
Ростовская обл.;Оренбургская обл.;0,952260708497181
Рязанская обл.;Оренбургская обл.;0,871858730100707
Самарская обл.;Оренбургская обл.;0,952165967406682
Санкт-Петербург;Оренбургская обл.;0,578520902998134
Саратовская обл.;Оренбургская обл.;0,971161359102048
Саха (Якутия);Оренбургская обл.;0,741306498053611
Сахалинская обл.;Оренбургская обл.;0,935194567521819
Свердловская обл.;Оренбургская обл.;0,981022339553528
Севастополь;Оренбургская обл.;0,870584077353258
Северная Осетия;Оренбургская обл.;0,954219104936108
Смоленская обл.;Оренбургская обл.;0,359296751504395
Ставропольский край;Оренбургская обл.;0,9640445463988
Тамбовская обл.;Оренбургская обл.;0,932500322142366
Татарстан;Оренбургская обл.;0,928360109741169
Тверская обл.;Оренбургская обл.;0,830875340623721
Томская обл.;Оренбургская обл.;0,943781454582506
Тульская обл.;Оренбургская обл.;0,672472192937607
Тыва;Оренбургская обл.;0,704174248484567
Тюменская обл.;Оренбургская обл.;0,972497450504698
Удмуртия;Оренбургская обл.;0,946255922773411
Ульяновская обл.;Оренбургская обл.;0,960555593842695
Хабаровский край;Оренбургская обл.;0,954978043826721
Хакасия;Оренбургская обл.;0,859810727763101
ХМАО – Югра;Оренбургская обл.;0,893904945782245
Челябинская обл.;Оренбургская обл.;0,978511326491877
Чечня;Оренбургская обл.;0,886909627984447
Чувашия;Оренбургская обл.;0,945233770102314
Чукотский АО;Оренбургская обл.;0,633987142676726
Ямало-Ненецкий АО;Оренбургская обл.;0,957507634538158
Ярославская обл.;Оренбургская обл.;0,960735195564176
Адыгея;Орловская обл.;0,770148722376908
Алтай;Орловская обл.;0,616892764381174
Алтайский край;Орловская обл.;0,872728762164305
Амурская обл.;Орловская обл.;0,871888535808411
Архангельская обл.;Орловская обл.;0,901598359458139
Астраханская обл.;Орловская обл.;0,796935356688043
Башкортостан;Орловская обл.;0,74879645546278
Белгородская обл.;Орловская обл.;0,733319644398296
Брянская обл.;Орловская обл.;0,693086238240268
Бурятия;Орловская обл.;0,177686783883508
Владимирская обл.;Орловская обл.;0,890519692894478
Волгоградская обл.;Орловская обл.;0,761612815807407
Вологодская обл.;Орловская обл.;0,846737613986463
Воронежская обл.;Орловская обл.;0,821088082901189
Дагестан;Орловская обл.;0,897785580682877
Еврейская АО;Орловская обл.;0,819925896614112
Забайкальский край;Орловская обл.;0,81774391210558
Ивановская обл.;Орловская обл.;0,813403755244044
Ингушетия;Орловская обл.;0,773923612213459
Иркутская обл.;Орловская обл.;0,842135019208018
Кабардино-Балкария;Орловская обл.;0,799660728714564
Калининградская обл.;Орловская обл.;0,800786171378823
Калмыкия;Орловская обл.;0,831839341079378
Калужская обл.;Орловская обл.;0,802586394227635
Камчатский край;Орловская обл.;0,896821751813984
Карачаево-Черкессия;Орловская обл.;0,760348148926462
Карелия;Орловская обл.;0,895546096598088
Кемеровская обл.;Орловская обл.;0,876965275955147
Кировская обл.;Орловская обл.;0,709056730006092
Коми;Орловская обл.;0,903547702577198
Костромская обл.;Орловская обл.;0,862931315226626
Краснодарский край;Орловская обл.;0,848721461227338
Красноярский край;Орловская обл.;0,81603997441513
Крым;Орловская обл.;0,88181849144191
Курганская обл.;Орловская обл.;0,783223067945514
Курская обл.;Орловская обл.;0,861911957670765
Ленинградская обл.;Орловская обл.;0,871188802980311
Липецкая обл.;Орловская обл.;0,746210519901251
Магаданская обл.;Орловская обл.;0,837663016058221
Марий Эл;Орловская обл.;0,873290569182352
Мордовия;Орловская обл.;0,830325906925411
Москва;Орловская обл.;-0,309470096428935
Московская обл.;Орловская обл.;0,350780912483913
Мурманская обл.;Орловская обл.;0,800056794926901
Ненецкий АО;Орловская обл.;0,71333050639028
Нижегородская обл.;Орловская обл.;0,861119347206064
Новгородская обл.;Орловская обл.;0,733964862918939
Новосибирская обл.;Орловская обл.;0,856893792046058
Омская обл.;Орловская обл.;0,856418825447306
Оренбургская обл.;Орловская обл.;0,867516884106815
Орловская обл.;Орловская обл.;1
Пензенская обл.;Орловская обл.;0,793712530825794
Пермский край;Орловская обл.;0,817197877333002
Приморский край;Орловская обл.;0,870331749145717
Псковская обл.;Орловская обл.;0,831145251748148
Ростовская обл.;Орловская обл.;0,740128608472719
Рязанская обл.;Орловская обл.;0,840725296130021
Самарская обл.;Орловская обл.;0,729116334644519
Санкт-Петербург;Орловская обл.;0,623962152293752
Саратовская обл.;Орловская обл.;0,770977680319059
Саха (Якутия);Орловская обл.;0,440104376963397
Сахалинская обл.;Орловская обл.;0,818785554468146
Свердловская обл.;Орловская обл.;0,802499775421018
Севастополь;Орловская обл.;0,877815815771031
Северная Осетия;Орловская обл.;0,727421792676089
Смоленская обл.;Орловская обл.;0,546862569713924
Ставропольский край;Орловская обл.;0,741180868201167
Тамбовская обл.;Орловская обл.;0,8238803306178
Татарстан;Орловская обл.;0,756158601475926
Тверская обл.;Орловская обл.;0,839975802343906
Томская обл.;Орловская обл.;0,791094718531481
Тульская обл.;Орловская обл.;0,828510425782376
Тыва;Орловская обл.;0,670814717411922
Тюменская обл.;Орловская обл.;0,844878441617932
Удмуртия;Орловская обл.;0,757140082085998
Ульяновская обл.;Орловская обл.;0,745808335320988
Хабаровский край;Орловская обл.;0,883540389481802
Хакасия;Орловская обл.;0,885787603678293
ХМАО – Югра;Орловская обл.;0,804972635100804
Челябинская обл.;Орловская обл.;0,783567550746628
Чечня;Орловская обл.;0,813289466289198
Чувашия;Орловская обл.;0,765928416474413
Чукотский АО;Орловская обл.;0,548432623610017
Ямало-Ненецкий АО;Орловская обл.;0,860330070943864
Ярославская обл.;Орловская обл.;0,829938515344042
Адыгея;Пензенская обл.;0,968156075149658
Алтай;Пензенская обл.;0,550857199124315
